obips_rss,obips_vsz,obis_rss,obis_vsz,obijh_rss,obijh_vsz,biresults_rss,biresults_vsz,machineMemory
1609.9609375,6249.0546875,372.62109375,5050.3828125,612.85546875,6062.42578125,5069.87890625,19710.4765625,13687.2265625
1609.9609375,6249.0546875,372.62890625,5050.3828125,602.33203125,6062.42578125,5049.890625,19710.4765625,13683.88671875
1609.9609375,6249.0546875,372.62890625,5050.3828125,597.82421875,6062.42578125,5045.92578125,19710.4765625,13776.9921875
1609.9609375,6249.0546875,372.6328125,5050.3828125,584.296875,6062.42578125,5033.16015625,19710.4765625,13777.96484375
1609.9609375,6249.0546875,372.640625,5050.3828125,573.27734375,6062.42578125,5027.69140625,19710.4765625,13817.22265625
1609.9609375,6249.0546875,372.63671875,5050.3828125,564.2578125,6062.42578125,5017.51171875,19710.4765625,13816.078125
1609.9609375,6249.0546875,372.6328125,5050.3828125,556.74609375,6062.42578125,4999.03125,19710.4765625,13860.46484375
1609.9609375,6249.0546875,372.62109375,5050.3828125,549.98828125,6062.42578125,4999.06640625,19710.4765625,13853.984375
1609.96484375,6249.0546875,372.63671875,5050.3828125,557.11328125,6062.42578125,4983.5390625,19710.4765625,13883.6328125
1609.96484375,6249.0546875,372.6328125,5050.3828125,600.734375,6062.42578125,4991.09375,19710.4765625,13874.44140625
1609.96484375,6249.0546875,372.6328125,5050.3828125,626.00390625,6062.42578125,5006.03515625,19710.4765625,13868.4765625
1609.98828125,6249.0546875,372.640625,5050.3828125,621.0078125,6062.42578125,5006.828125,19710.4765625,13886.66015625
1609.98828125,6249.0546875,372.640625,5050.3828125,614.4921875,6062.42578125,5033.078125,19710.4765625,13876.61328125
1610.0,6249.0546875,372.64453125,5050.3828125,606.4765625,6062.42578125,5036.62890625,19710.4765625,13908.2109375
1610.0,6249.0546875,372.62890625,5050.3828125,598.4609375,6062.42578125,5021.30859375,19710.4765625,13940.796875
1610.0,6249.0546875,372.6328125,5050.3828125,628.91796875,6062.42578125,5027.08984375,19710.4765625,13950.08203125
1610.0,6249.0546875,372.63671875,5050.3828125,661.4765625,6062.42578125,5021.7734375,19710.4765625,13915.015625
1610.0,6249.0546875,372.640625,5050.3828125,654.0859375,6062.42578125,5007.796875,19710.4765625,13908.74609375
1610.0,6249.0546875,372.63671875,5050.3828125,646.32421875,6062.42578125,5001.28125,19710.4765625,13876.0
1610.0,6249.0546875,372.640625,5050.3828125,645.2109375,6062.42578125,4985.828125,19710.4765625,13874.7421875
1610.0,6249.0546875,372.640625,5093.30078125,642.32421875,6062.42578125,4979.59765625,19710.4765625,13838.03125
1610.0,6249.0546875,372.6328125,5050.3828125,634.80859375,6062.42578125,4973.80859375,19710.4765625,13836.87109375
1610.0,6249.0546875,372.63671875,5050.3828125,623.8359375,6062.42578125,4996.609375,19710.4765625,13795.1015625
1610.00390625,6249.0546875,372.6484375,5050.3984375,614.31640625,6062.42578125,4997.58984375,19710.4765625,13789.734375
1610.1640625,6249.2734375,372.6953125,5050.4921875,599.7890625,6062.42578125,5024.84375,19710.4765625,13773.453125
1610.1640625,6249.2734375,372.74609375,5050.5390625,588.265625,6062.42578125,5062.3515625,19710.4765625,13824.921875
1610.1640625,6249.2734375,372.75,5050.5390625,576.7421875,6062.42578125,5063.63671875,19710.4765625,13860.77734375
1610.1640625,6249.2734375,372.78125,5050.5390625,589.1171875,6062.42578125,5097.1484375,19710.4765625,13837.6953125
1610.1640625,6249.2734375,372.7734375,5050.5390625,583.26171875,6062.42578125,5098.48828125,19710.4765625,13822.41015625
1610.1640625,6249.2734375,372.7734375,5050.5390625,576.0078125,6062.42578125,5135.21875,19710.4765625,13807.81640625
1610.1640625,6249.2734375,372.796875,5050.5390625,569.99609375,6062.42578125,5169.6796875,19710.4765625,13791.1875
1610.1640625,6249.2734375,372.796875,5050.5390625,559.9765625,6062.42578125,5170.45703125,19710.4765625,13776.9609375
1610.1640625,6249.2734375,371.65234375,5049.1328125,551.45703125,6062.42578125,5209.30078125,19710.4765625,13750.88671875
1610.2265625,6249.2734375,371.63671875,5049.15625,563.984375,6062.42578125,5210.58203125,19710.4765625,13740.36328125
1610.2265625,6249.2734375,371.6484375,5049.15625,580.3046875,6062.42578125,5250.7578125,19710.4765625,13716.80078125
1610.2265625,6249.2734375,371.6328125,5049.15625,569.3125,6062.42578125,5252.80859375,19710.4765625,13700.56640625
1610.2265625,6249.2734375,371.63671875,5049.15625,607.50390625,6062.42578125,5288.6875,19710.4765625,13681.64453125
1610.23046875,6249.2734375,371.64453125,5049.15625,634.2734375,6062.42578125,5288.94921875,19710.4765625,13654.140625
1610.23046875,6249.2734375,371.6484375,5049.15625,628.28515625,6062.42578125,5331.76953125,19710.4765625,13648.4140625
1610.265625,6249.2734375,371.640625,5092.07421875,623.2734375,6062.42578125,5333.8359375,19710.4765625,13625.703125
,,,,,,,,13684.47265625
,,,,,,,,13733.296875
,,,,,,,,13727.4609375
,,,,,,,,13751.1875
,,,,,,,,13744.10546875
,,,,,,,,13743.3359375
,,,,,,,,13721.5625
,,,,,,,,13745.05859375
,,,,,,,,13782.2578125
,,,,,,,,13762.0
,,,,,,,,13749.01953125
,,,,,,,,13734.5859375
,,,,,,,,13723.7265625
,,,,,,,,13711.8515625
,,,,,,,,13722.5546875
,,,,,,,,13716.3359375
,,,,,,,,13731.05859375
,,,,,,,,13723.60546875
,,,,,,,,13747.6640625
,,,,,,,,13772.8125
,,,,,,,,13787.50390625
,,,,,,,,13817.16015625
,,,,,,,,13811.57421875
,,,,,,,,13838.48828125
,,,,,,,,13828.828125
,,,,,,,,13860.97265625
,,,,,,,,13878.12890625
,,,,,,,,13935.50390625
,,,,,,,,13943.66796875
,,,,,,,,13994.53515625
,,,,,,,,14031.14453125
,,,,,,,,14062.80078125
,,,,,,,,14059.86328125
,,,,,,,,14087.7578125
